index,status,score,reasons,opaque_ratio,edge_density,bbox_w,bbox_h,bbox_area,center_x,center_y,bbox_x0,bbox_y0,largest_component_ratio,component_count,token_entropy,unique_opaque_tokens
154,review,13.83233419,,0.30468750,0.23991935,0.78125000,0.87500000,0.68359375,0.49358974,0.59098428,0.09677419,0.12903226,1.00000000,1.00000000,2.84293051,11.00000000
155,keep,5.30530203,,0.20312500,0.15372984,0.37500000,0.81250000,0.30468750,0.46153846,0.53194789,0.29032258,0.12903226,1.00000000,1.00000000,2.93779968,13.00000000
156,keep,2.95669217,,0.22753906,0.17943548,0.53125000,0.78125000,0.41503906,0.48248650,0.55863215,0.19354839,0.19354839,1.00000000,1.00000000,3.11714147,12.00000000
157,keep,1.55912076,,0.21875000,0.17741935,0.43750000,0.78125000,0.34179688,0.49395161,0.57070853,0.29032258,0.19354839,1.00000000,1.00000000,3.17552561,11.00000000
158,keep,4.26196842,,0.19433594,0.15725806,0.40625000,0.75000000,0.30468750,0.47998055,0.58648079,0.32258065,0.22580645,1.00000000,1.00000000,2.81454619,10.00000000
159,keep,2.83363939,,0.22460938,0.15473790,0.40625000,0.81250000,0.33007812,0.47826087,0.58274895,0.29032258,0.19354839,1.00000000,1.00000000,2.76425695,12.00000000
160,keep,5.30824025,,0.24707031,0.19959677,0.53125000,0.87500000,0.46484375,0.52403417,0.57733010,0.29032258,0.12903226,1.00000000,1.00000000,2.87718692,11.00000000
161,keep,1.39026378,,0.23242188,0.18245968,0.37500000,0.84375000,0.31640625,0.52114394,0.56085660,0.35483871,0.12903226,1.00000000,1.00000000,3.12267156,12.00000000
162,keep,11.43839893,,0.29492188,0.23235887,0.75000000,0.81250000,0.60937500,0.49198889,0.58737449,0.12903226,0.19354839,1.00000000,1.00000000,2.96793674,12.00000000
163,keep,3.72102687,,0.23730469,0.18195565,0.53125000,0.81250000,0.43164062,0.52489048,0.59033586,0.29032258,0.19354839,1.00000000,1.00000000,2.90126698,12.00000000
164,keep,3.91486587,,0.23437500,0.19858871,0.53125000,0.78125000,0.41503906,0.47459677,0.55000000,0.19354839,0.19354839,1.00000000,1.00000000,3.06619959,12.00000000
165,keep,2.24278292,,0.23730469,0.19909274,0.43750000,0.81250000,0.35546875,0.48758795,0.58515864,0.29032258,0.19354839,1.00000000,1.00000000,3.05365892,11.00000000
166,keep,3.29313447,,0.20214844,0.16229839,0.40625000,0.75000000,0.30468750,0.48122175,0.57690510,0.32258065,0.22580645,1.00000000,1.00000000,3.12465563,13.00000000
167,review,13.72334664,,0.30078125,0.24042339,0.78125000,0.87500000,0.68359375,0.49245915,0.59394638,0.09677419,0.12903226,1.00000000,1.00000000,2.97709207,11.00000000
168,keep,5.13491179,,0.18945312,0.16683468,0.40625000,0.75000000,0.30468750,0.49018956,0.59078816,0.32258065,0.22580645,0.99484536,2.00000000,2.80540804,11.00000000
169,keep,4.68031510,,0.23632812,0.21118952,0.50000000,0.81250000,0.40625000,0.53852306,0.57677953,0.32258065,0.19354839,1.00000000,1.00000000,3.23763667,12.00000000
170,keep,3.61237947,,0.21093750,0.14667339,0.37500000,0.78125000,0.29296875,0.49402628,0.56795102,0.32258065,0.19354839,1.00000000,1.00000000,2.80478597,11.00000000
171,keep,9.62499331,,0.20605469,0.17842742,0.53125000,0.81250000,0.43164062,0.49518422,0.56887326,0.22580645,0.16129032,0.97630332,5.00000000,3.34741217,12.00000000
172,keep,2.16147712,,0.22070312,0.18548387,0.43750000,0.75000000,0.32812500,0.50956323,0.58935198,0.32258065,0.22580645,1.00000000,1.00000000,3.27063335,13.00000000
173,keep,5.08096485,,0.27246094,0.21219758,0.46875000,0.84375000,0.39550781,0.48710834,0.57440166,0.25806452,0.16129032,1.00000000,1.00000000,2.77798615,12.00000000
174,review,15.85795226,,0.31054688,0.24445565,0.75000000,0.81250000,0.60937500,0.49016028,0.58602151,0.12903226,0.19354839,0.98742138,3.00000000,3.10904207,11.00000000
175,keep,2.67039302,,0.24902344,0.19707661,0.40625000,0.81250000,0.33007812,0.52017710,0.56698292,0.32258065,0.16129032,1.00000000,1.00000000,2.97452271,14.00000000
176,keep,6.47436501,,0.18945312,0.14415323,0.34375000,0.71875000,0.24707031,0.51396741,0.55919521,0.35483871,0.22580645,1.00000000,1.00000000,2.59187845,11.00000000
177,keep,2.50916830,,0.21972656,0.16582661,0.37500000,0.78125000,0.29296875,0.47455197,0.57189964,0.29032258,0.19354839,1.00000000,1.00000000,2.57184836,10.00000000
178,keep,4.69231612,,0.20800781,0.15272177,0.37500000,0.81250000,0.30468750,0.51325155,0.53733152,0.32258065,0.12903226,1.00000000,1.00000000,2.81165864,13.00000000
179,keep,3.92074163,,0.20800781,0.16229839,0.37500000,0.78125000,0.29296875,0.46781766,0.55656520,0.29032258,0.19354839,1.00000000,1.00000000,2.95055249,13.00000000
180,keep,3.35328296,,0.20898438,0.15524194,0.37500000,0.78125000,0.29296875,0.49532710,0.56632499,0.32258065,0.19354839,1.00000000,1.00000000,3.04802150,13.00000000
181,keep,3.93371257,,0.25683594,0.21018145,0.43750000,0.84375000,0.36914062,0.49061695,0.55942598,0.29032258,0.16129032,1.00000000,1.00000000,3.03104127,12.00000000
182,keep,2.25757859,,0.21972656,0.17691532,0.37500000,0.78125000,0.29296875,0.51598566,0.57691756,0.35483871,0.19354839,1.00000000,1.00000000,3.12977844,12.00000000
183,keep,4.73735075,,0.27050781,0.21421371,0.46875000,0.81250000,0.38085938,0.48957727,0.57016420,0.25806452,0.16129032,1.00000000,1.00000000,3.06199160,13.00000000
184,keep,2.07894491,,0.23925781,0.19153226,0.43750000,0.81250000,0.35546875,0.47386438,0.57669519,0.29032258,0.19354839,1.00000000,1.00000000,2.78249158,12.00000000
185,keep,2.40399388,,0.21875000,0.17893145,0.34375000,0.84375000,0.29003906,0.48012673,0.55126728,0.32258065,0.12903226,1.00000000,1.00000000,2.99086005,13.00000000
186,keep,4.41652501,,0.23046875,0.17086694,0.53125000,0.78125000,0.41503906,0.44272827,0.58720612,0.16129032,0.22580645,1.00000000,1.00000000,2.61849509,9.00000000
187,keep,5.19049771,,0.27441406,0.19556452,0.46875000,0.81250000,0.38085938,0.48915165,0.61405120,0.25806452,0.19354839,1.00000000,1.00000000,2.86985002,10.00000000
188,keep,4.71223369,,0.24414062,0.19354839,0.50000000,0.87500000,0.43750000,0.53509677,0.56503226,0.32258065,0.12903226,1.00000000,1.00000000,2.86508722,13.00000000
189,keep,4.10524839,,0.26855469,0.19405242,0.43750000,0.81250000,0.35546875,0.49302053,0.60762463,0.29032258,0.19354839,1.00000000,1.00000000,2.87127529,10.00000000
190,keep,9.07795702,,0.29394531,0.23185484,0.56250000,0.81250000,0.45703125,0.48965813,0.60282928,0.22580645,0.19354839,1.00000000,1.00000000,3.29463394,11.00000000
191,keep,8.89597347,,0.30078125,0.21975806,0.56250000,0.84375000,0.47460938,0.49476330,0.59520318,0.22580645,0.16129032,1.00000000,1.00000000,3.03504522,11.00000000
192,keep,2.15520392,,0.22167969,0.17187500,0.37500000,0.78125000,0.29296875,0.47776041,0.56714509,0.29032258,0.19354839,1.00000000,1.00000000,3.04753724,14.00000000
193,keep,2.24265939,,0.21582031,0.16229839,0.40625000,0.78125000,0.31738281,0.50138666,0.57057364,0.32258065,0.19354839,1.00000000,1.00000000,2.82103031,10.00000000
194,keep,3.22209191,,0.20996094,0.18094758,0.40625000,0.81250000,0.33007812,0.50397599,0.56519130,0.29032258,0.16129032,0.99534884,2.00000000,2.64990601,11.00000000
195,keep,1.87662586,,0.20996094,0.18145161,0.37500000,0.84375000,0.31640625,0.50127532,0.56129032,0.32258065,0.12903226,1.00000000,1.00000000,3.37667861,14.00000000
196,keep,1.83427338,,0.21972656,0.17993952,0.43750000,0.78125000,0.34179688,0.48028674,0.56487455,0.25806452,0.19354839,1.00000000,1.00000000,2.84540769,12.00000000
197,keep,5.11406395,,0.19726562,0.14717742,0.40625000,0.75000000,0.30468750,0.47764293,0.54407538,0.29032258,0.19354839,1.00000000,1.00000000,2.78657334,11.00000000
198,keep,6.65859534,,0.18164062,0.14012097,0.34375000,0.75000000,0.25781250,0.48144294,0.55567118,0.32258065,0.19354839,1.00000000,1.00000000,3.02133250,13.00000000
199,keep,4.35636440,,0.26367188,0.20312500,0.46875000,0.81250000,0.38085938,0.48960573,0.59151732,0.25806452,0.19354839,1.00000000,1.00000000,3.11590650,12.00000000
200,keep,3.91013535,,0.19628906,0.15977823,0.40625000,0.75000000,0.30468750,0.47921682,0.58160809,0.32258065,0.22580645,1.00000000,1.00000000,2.84364233,12.00000000
201,keep,5.67121011,,0.19921875,0.14818548,0.37500000,0.75000000,0.28125000,0.47011385,0.54206199,0.29032258,0.19354839,1.00000000,1.00000000,2.74033210,12.00000000
202,keep,3.25116904,,0.21191406,0.15977823,0.37500000,0.78125000,0.29296875,0.50988554,0.57350974,0.32258065,0.19354839,1.00000000,1.00000000,3.00532764,12.00000000
203,keep,3.69540831,,0.20605469,0.15171371,0.37500000,0.78125000,0.29296875,0.49518422,0.56566274,0.32258065,0.19354839,1.00000000,1.00000000,2.91786551,13.00000000
204,keep,4.07258285,,0.20800781,0.16784274,0.40625000,0.81250000,0.33007812,0.47629865,0.56640921,0.32258065,0.16129032,0.99530516,2.00000000,3.11389757,15.00000000
205,keep,6.36683373,,0.28906250,0.19506048,0.46875000,0.87500000,0.41015625,0.49084568,0.61355711,0.25806452,0.12903226,1.00000000,1.00000000,2.71498599,11.00000000
206,keep,6.07263130,,0.25097656,0.20816532,0.53125000,0.84375000,0.44824219,0.53784360,0.57901343,0.32258065,0.12903226,1.00000000,1.00000000,3.32406868,13.00000000
207,keep,4.27603352,,0.22363281,0.19153226,0.37500000,0.84375000,0.31640625,0.51119876,0.59219608,0.35483871,0.16129032,0.99126638,2.00000000,3.02656234,13.00000000
208,keep,1.59609584,,0.22851562,0.18397177,0.37500000,0.84375000,0.31640625,0.47173973,0.55486628,0.29032258,0.12903226,1.00000000,1.00000000,3.00159095,13.00000000
209,keep,5.08085918,,0.20605469,0.15272177,0.37500000,0.84375000,0.31640625,0.51261275,0.55954747,0.32258065,0.12903226,0.99526066,2.00000000,2.79307872,14.00000000
210,review,13.50933345,,0.30761719,0.24949597,0.78125000,0.81250000,0.63476562,0.48981055,0.58842806,0.09677419,0.19354839,1.00000000,1.00000000,3.24976818,11.00000000
211,keep,2.33600141,,0.22167969,0.17590726,0.43750000,0.78125000,0.34179688,0.50930794,0.58718204,0.32258065,0.19354839,1.00000000,1.00000000,2.82760559,12.00000000
212,keep,2.57746131,,0.21972656,0.17187500,0.37500000,0.84375000,0.31640625,0.46422939,0.55455197,0.29032258,0.12903226,1.00000000,1.00000000,3.22772302,14.00000000
213,keep,2.71497731,,0.23046875,0.16330645,0.43750000,0.81250000,0.35546875,0.51804265,0.57613450,0.32258065,0.16129032,1.00000000,1.00000000,2.87459255,13.00000000
214,keep,3.26479420,,0.23242188,0.17792339,0.40625000,0.84375000,0.34277344,0.50081323,0.57020873,0.32258065,0.12903226,0.99159664,3.00000000,2.66377595,13.00000000
215,keep,4.03248800,,0.19824219,0.14415323,0.40625000,0.78125000,0.31738281,0.49197521,0.56237089,0.32258065,0.19354839,1.00000000,1.00000000,2.91452419,13.00000000
216,keep,2.92669254,,0.21875000,0.16229839,0.37500000,0.78125000,0.29296875,0.47177419,0.56826037,0.29032258,0.19354839,1.00000000,1.00000000,2.76046528,11.00000000
217,keep,1.94348744,,0.22460938,0.17741935,0.37500000,0.84375000,0.31640625,0.51907433,0.55736325,0.35483871,0.12903226,1.00000000,1.00000000,2.97874217,12.00000000
218,keep,3.61080523,,0.20898438,0.16431452,0.37500000,0.78125000,0.29296875,0.46894784,0.56074766,0.29032258,0.19354839,1.00000000,1.00000000,2.86312688,13.00000000
219,review,12.96455245,,0.30761719,0.23891129,0.78125000,0.81250000,0.63476562,0.48981055,0.58842806,0.09677419,0.19354839,1.00000000,1.00000000,3.20356179,11.00000000
220,keep,3.64673967,,0.20410156,0.15473790,0.37500000,0.78125000,0.29296875,0.49807069,0.56798889,0.32258065,0.19354839,1.00000000,1.00000000,2.77769964,10.00000000
221,keep,6.34981731,,0.18750000,0.14062500,0.37500000,0.71875000,0.26953125,0.46992608,0.55897177,0.29032258,0.22580645,1.00000000,1.00000000,2.68736790,12.00000000
222,keep,5.79671686,,0.19238281,0.14818548,0.34375000,0.84375000,0.29003906,0.48305224,0.53168495,0.32258065,0.12903226,1.00000000,1.00000000,2.96178201,14.00000000
223,keep,2.17374895,,0.20996094,0.17741935,0.37500000,0.78125000,0.29296875,0.49527382,0.56594149,0.32258065,0.19354839,1.00000000,1.00000000,3.23147893,12.00000000
224,keep,1.81887439,,0.22363281,0.18195565,0.37500000,0.84375000,0.31640625,0.51528384,0.55472602,0.32258065,0.12903226,1.00000000,1.00000000,2.99565584,13.00000000
225,keep,3.54297186,,0.20410156,0.15675403,0.37500000,0.78125000,0.29296875,0.49807069,0.56798889,0.32258065,0.19354839,1.00000000,1.00000000,2.91515070,11.00000000
226,keep,3.15754616,,0.21191406,0.15725806,0.37500000,0.78125000,0.29296875,0.50334473,0.57202319,0.32258065,0.19354839,1.00000000,1.00000000,2.80416986,13.00000000
227,keep,3.18304163,,0.25781250,0.19959677,0.46875000,0.75000000,0.35156250,0.49046921,0.58699902,0.25806452,0.22580645,1.00000000,1.00000000,3.31961570,12.00000000
228,keep,1.58053214,,0.23144531,0.19153226,0.40625000,0.75000000,0.30468750,0.50238192,0.58282292,0.32258065,0.22580645,1.00000000,1.00000000,2.55595105,12.00000000
229,keep,4.17772396,,0.20800781,0.14112903,0.37500000,0.78125000,0.29296875,0.49719824,0.56640921,0.32258065,0.19354839,1.00000000,1.00000000,2.54349979,9.00000000
230,keep,2.17546934,,0.22460938,0.17086694,0.37500000,0.84375000,0.31640625,0.46774194,0.55834502,0.29032258,0.12903226,1.00000000,1.00000000,2.86002907,14.00000000
231,keep,6.95056907,,0.18652344,0.15372984,0.31250000,0.71875000,0.22460938,0.49501773,0.57101841,0.35483871,0.22580645,0.99476440,2.00000000,2.60348198,8.00000000
232,review,13.17208807,,0.30761719,0.24294355,0.78125000,0.81250000,0.63476562,0.48981055,0.58842806,0.09677419,0.19354839,1.00000000,1.00000000,2.93799883,10.00000000
233,keep,12.63831948,,0.31054688,0.23840726,0.75000000,0.84375000,0.63281250,0.49624670,0.57110976,0.12903226,0.16129032,1.00000000,1.00000000,2.64072774,12.00000000
234,review,13.52762393,,0.31542969,0.23739919,0.78125000,0.84375000,0.65917969,0.49515630,0.58114451,0.09677419,0.16129032,1.00000000,1.00000000,2.74817462,12.00000000
235,keep,2.44775155,,0.21972656,0.17439516,0.37500000,0.84375000,0.31640625,0.46422939,0.55455197,0.29032258,0.12903226,1.00000000,1.00000000,2.99783161,13.00000000
236,keep,4.31571784,,0.20214844,0.16985887,0.37500000,0.75000000,0.28125000,0.46922238,0.54604956,0.29032258,0.19354839,1.00000000,1.00000000,3.11854713,12.00000000
237,keep,2.45283627,,0.20507812,0.16582661,0.40625000,0.78125000,0.31738281,0.49754224,0.57158218,0.29032258,0.19354839,1.00000000,1.00000000,3.06411465,11.00000000
238,keep,4.14556914,,0.21191406,0.16532258,0.40625000,0.75000000,0.30468750,0.46989743,0.61572766,0.25806452,0.25806452,1.00000000,1.00000000,3.09712365,13.00000000
239,keep,3.20800234,,0.20214844,0.16431452,0.37500000,0.78125000,0.29296875,0.49727287,0.56864578,0.32258065,0.19354839,1.00000000,1.00000000,2.93280191,11.00000000
240,keep,2.30835226,,0.25488281,0.17993952,0.46875000,0.75000000,0.35156250,0.49239896,0.59349895,0.25806452,0.22580645,1.00000000,1.00000000,2.85241797,11.00000000
241,keep,4.32287928,,0.21777344,0.17540323,0.43750000,0.78125000,0.34179688,0.48010994,0.56950673,0.25806452,0.19354839,0.99103139,3.00000000,2.82374811,11.00000000
242,keep,3.93958333,,0.19140625,0.16532258,0.40625000,0.75000000,0.30468750,0.50148124,0.58722844,0.29032258,0.22580645,1.00000000,1.00000000,3.04650572,10.00000000
243,keep,3.29204581,,0.22167969,0.16582661,0.50000000,0.78125000,0.39062500,0.50220264,0.56586614,0.29032258,0.19354839,1.00000000,1.00000000,2.91806309,9.00000000
244,keep,2.73284776,,0.20996094,0.18901210,0.40625000,0.81250000,0.33007812,0.51117779,0.56219055,0.29032258,0.16129032,1.00000000,1.00000000,3.07236795,11.00000000
245,keep,3.91713508,,0.20898438,0.17338710,0.37500000,0.81250000,0.30468750,0.46367199,0.53286102,0.29032258,0.12903226,1.00000000,1.00000000,3.29252687,14.00000000
246,keep,9.83921851,,0.20605469,0.16885081,0.46875000,0.78125000,0.36621094,0.48585843,0.56398104,0.22580645,0.19354839,0.97156398,4.00000000,2.89580827,10.00000000
247,keep,3.42539832,,0.22753906,0.14112903,0.40625000,0.81250000,0.33007812,0.47307213,0.57912225,0.29032258,0.19354839,1.00000000,1.00000000,2.60191858,11.00000000
248,keep,3.50319141,,0.20605469,0.15725806,0.37500000,0.78125000,0.29296875,0.50328696,0.57009632,0.32258065,0.19354839,1.00000000,1.00000000,3.16808304,14.00000000
249,keep,2.98734842,,0.21777344,0.17086694,0.40625000,0.78125000,0.31738281,0.47041805,0.60465789,0.25806452,0.22580645,1.00000000,1.00000000,2.92572897,12.00000000
250,keep,2.39091320,,0.20996094,0.18094758,0.40625000,0.81250000,0.33007812,0.51222806,0.56129032,0.29032258,0.16129032,1.00000000,1.00000000,3.15654978,13.00000000
251,keep,1.98708321,,0.21777344,0.17489919,0.37500000,0.84375000,0.31640625,0.47345581,0.56357587,0.29032258,0.12903226,1.00000000,1.00000000,3.16374795,15.00000000
252,keep,3.16634855,,0.25781250,0.19506048,0.43750000,0.84375000,0.36914062,0.49120235,0.56011730,0.29032258,0.16129032,1.00000000,1.00000000,2.78301708,12.00000000
253,keep,1.84400892,,0.22656250,0.18649194,0.40625000,0.84375000,0.34277344,0.48220245,0.58481646,0.25806452,0.16129032,1.00000000,1.00000000,3.22447310,14.00000000
254,keep,3.32828687,,0.22363281,0.16431452,0.50000000,0.78125000,0.39062500,0.50429638,0.56599521,0.29032258,0.19354839,1.00000000,1.00000000,2.73071987,11.00000000
255,keep,6.13890366,,0.28027344,0.22983871,0.46875000,0.81250000,0.38085938,0.49263797,0.56457233,0.25806452,0.16129032,1.00000000,1.00000000,3.51012775,14.00000000
256,keep,7.29722847,,0.27050781,0.21673387,0.53125000,0.81250000,0.43164062,0.54058460,0.56352626,0.32258065,0.16129032,1.00000000,1.00000000,2.95045188,12.00000000
257,keep,4.23135991,,0.20117188,0.16129032,0.34375000,0.75000000,0.25781250,0.48966489,0.58377701,0.32258065,0.22580645,1.00000000,1.00000000,2.77553781,9.00000000
258,keep,3.50210337,,0.20800781,0.16885081,0.37500000,0.78125000,0.29296875,0.46615175,0.56080569,0.29032258,0.19354839,1.00000000,1.00000000,3.22158385,11.00000000
259,keep,2.18510905,,0.21875000,0.17842742,0.43750000,0.75000000,0.32812500,0.50316820,0.59576613,0.32258065,0.22580645,1.00000000,1.00000000,2.92930626,10.00000000
260,keep,4.18558411,,0.25878906,0.21471774,0.43750000,0.84375000,0.36914062,0.49178332,0.56092514,0.29032258,0.16129032,1.00000000,1.00000000,3.09973312,12.00000000
261,keep,3.66628402,,0.20410156,0.16532258,0.34375000,0.78125000,0.26855469,0.50131193,0.57694089,0.32258065,0.19354839,1.00000000,1.00000000,3.09997535,11.00000000
262,keep,3.56081858,,0.20898438,0.15120968,0.37500000,0.78125000,0.29296875,0.49532710,0.56632499,0.32258065,0.19354839,1.00000000,1.00000000,2.91248551,13.00000000
263,keep,4.26369412,,0.22167969,0.18245968,0.37500000,0.84375000,0.31640625,0.51271849,0.59386102,0.35483871,0.16129032,0.99118943,3.00000000,3.06146445,15.00000000
264,keep,4.46769054,,0.20312500,0.15877016,0.37500000,0.81250000,0.30468750,0.47348015,0.54001241,0.32258065,0.12903226,1.00000000,1.00000000,3.05455728,15.00000000
265,keep,2.06402408,,0.22851562,0.19052419,0.40625000,0.84375000,0.34277344,0.48125172,0.58753791,0.25806452,0.16129032,1.00000000,1.00000000,2.99747049,13.00000000
266,review,13.61310126,,0.30761719,0.25151210,0.78125000,0.81250000,0.63476562,0.48981055,0.58842806,0.09677419,0.19354839,1.00000000,1.00000000,3.24251990,11.00000000
267,keep,3.94490009,,0.23437500,0.19153226,0.50000000,0.81250000,0.40625000,0.54180108,0.58266129,0.32258065,0.19354839,1.00000000,1.00000000,2.71596884,11.00000000
268,keep,5.10508812,,0.24414062,0.17993952,0.53125000,0.81250000,0.43164062,0.53212903,0.58296774,0.29032258,0.19354839,0.99600000,2.00000000,2.86367866,11.00000000
269,keep,4.57155104,,0.21484375,0.17893145,0.43750000,0.78125000,0.34179688,0.47008798,0.56187683,0.25806452,0.19354839,0.99090909,2.00000000,3.23282064,12.00000000
270,keep,6.88583739,,0.22167969,0.18346774,0.50000000,0.81250000,0.40625000,0.46596561,0.58263465,0.19354839,0.19354839,0.98678414,4.00000000,3.14952815,13.00000000
271,keep,5.71476610,,0.28808594,0.20967742,0.43750000,0.87500000,0.38281250,0.49557135,0.58326955,0.29032258,0.12903226,1.00000000,1.00000000,2.91590918,12.00000000
272,keep,5.60263197,,0.24414062,0.20161290,0.53125000,0.87500000,0.46484375,0.52658065,0.58606452,0.29032258,0.12903226,1.00000000,1.00000000,3.01483752,14.00000000
